,size,Group,Verse text
Ex 20:16/Dt 5:20,1,Desatero,Nepromluvíš proti bližnímu svému křivého svědectví.
Gn 40:14,1,Starý zákon,"Vzpomeň si jen na mne, až se budeš míti dobře, a prokaž mi milost, že se přimluvíš za mne u faraona, aby mě vyvedl z tohoto žaláře;"
Ezd 9:14,1,Starý zákon,"abychom se neobrátili, a nerušili přikázaní tvých, ani se manželstvím nespojovali s lidmi ohavností těchto: Zdaliž si se rozhněval na nás až do skonání, abys nenechal nám ostatků k zachování?"
2Ma 14:26,1,Deuterokanonické knihy,"Ale Alcim vida jejich vzájemnou lásku a smlouvy přišel k Demetriovi a pravil, že Nikanor svoluje k nepřátelským podnikům a že Judu, úkladníka říše, nástupcem jeho ustanovil."
2K 3:6,1,Nový zákon,"on nás učinil také dostatečnými jako služebníky nové smlouvy, smlouvy ne litery, ale ducha. Neboť litera zabíjí, ale duch oživuje."
Za 4:13,1,Starý zákon,"I řekl mi: „Zda (skutečně) nevíš, co tyto věci jsou?"" Odpověděl jsem: „Ne, pane můj!"""
Jr 6:3,1,Starý zákon,"Přijdou na ni pastýři se svými stády, rozbijí na ní stany kolem dokola; spase každý, co mu do rukou přijde."
Ez 24:19,1,Starý zákon,"I řekl mně lid: „Proč nám neoznamuješ, co znamenají tyto věci, jež činíš?"""
2Pa 1:10,1,Starý zákon,"Dej mi moudrost a rozum, abych věděl si rady s lidem tvým; nebo kdo může tento lid tvůj, kterého tolik je, náležitě spravovati?"""
Dt 11:9,1,Starý zákon,"a dlouho byli živi v té zemi, oplývající mlékem a medem, kterou přísežně slíbil Hospodin otcům vašim a jejich potomstvu."
L 12:18,1,Evangelia,"I řekl: Toto učiním: Zbořím stodoly své, a větších nastavím, a tu shromáždím všecky své úrody i zboží svá."
Gn 1:31,1,Starý zákon,"A viděl Bůh všecko, co byl učinil, a bylo to velmi dobré. A nastal večer a jitro, den šestý."
Joz 6:21,1,Starý zákon,"I pobili všecko, co v něm bylo, od muže až do ženy, od dítěte až do starce. Také hovězí dobytek, ovce i osly pobili ostřím meče."
Mt 7:9,1,Evangelia,"An který z vás jest člověk, jehož kdyby prosil syn jeho za chléb, dal by jemu kámen?"
Jk 5:14,1,Nový zákon,"Stůně-li kdo z vás? Zavolej starších zboru, ať se modlí za něho, mažíce jej olejem ve jménu Páně."
Mt 10:18,1,Evangelia,"Ano i před vládaře i před krále vedeni budete pro mne, na svědectví proti nim, i národům."
Jk 5:1,1,Nový zákon,"Nuže nyní, boháči, plačte, kvílíce nad bídami svými, kteréž přijdou."
L 8:6,1,Evangelia,"A jiné padlo na skálu a vzešedši uschlo, poněvadž nemělo vláhy."
Sir 36:12,1,Deuterokanonické knihy,"Rozdrť hlavu knížat nepřátelských, kteří říkají: „Nikdo se nám nevyrovná!"""
J 15:7,1,Evangelia,"Zůstanete-li ve mně a mé řeči zůstanou ve vás, poproste, oč chcete, a dostane se vám toho. "
Mt 7:2,1,Evangelia,"Nebo kterýmž soudem soudíte, týmž budete souzeni, a kterou měrou měříte, bude vám zase odměřeno."
Z 2:9,1,Starý zákon,"Roztlučeš je prutem železným, a jako nádobu hrnčířskou roztříštíš je."
J 18:7,1,Evangelia,Zeptal se jich po druhé: „Koho hledáte?“ Oni řekli: „Ježíše Nazorejského!“
Zd 10:2,1,Nový zákon,"sic jinak byly by přestaly se přínášeti, poněvadž by neměli již žádného vědomí hříchu ti, kteří konají službu (Boží), jsouce jednou očištěni."
Dt 5:9,1,Desatero,"Nebudeš se jim klaněti, ani jich ctíti. Nebo já jsem Hospodin Bůh tvůj, Bůh silný, horlivý, navštěvující nepravost otců na synech do třetího i čtvrtého pokolení těch, kteříž nenávidí mne,"
Kaz 12:8,1,Starý zákon,"Marnost nad marnostmi, řekl kazatel, a všecko marnost."
2K 5:8,1,Nový zákon,"Doufánlivé pak mysli jsme, a dobrou vůli máme raději vyjíti z těla, a býti přítomní Pánu."
Mt 15:8,1,Evangelia,Lid tento ústy mne ctí: ale srdce jejich daleko jest ode mne.
Jud 13:24,1,Deuterokanonické knihy,"Požehnaný Pán, kterýž stvořil nebe i zemi, kterýž tebe zpravoval k ránám hlavy knížete nepřátel naších:"
1K 13:7,1,Nový zákon,"všecko snáší, všemu věří, všeho se naděje, všeho trpělivě čeká.II"
1S 25:9,1,Starý zákon,"Když přišli služebníci Davidovi, pověděli Nabalovi všecka ta slova jménem Davidovým. Když přestali mluviti,"
J 15:17,1,Evangelia,"Tyto věci přikazuji vám, abyste se mylovali vespolek."
1Pa 29:7,1,Starý zákon,"A dali k službě domu Božího zlata pět tisíc centnéřů, a deset tisíc zlatých, stříbra pak deset tisíc centnéřů, a mědi osmnácte tisíc centnéřů, a železa sto tisíc centnéřů."
1J 4:20,1,Nový zákon,"Řekne-li někdo „Miluji Boha“ a nenávidí-li bratra svého, jest lhář; neboť kdo nemiluje bratra svého, kterého vidí, kterak může milovati Boha, jehož nevidí?"
Ex 31:16,1,Starý zákon,Ať zachovávají synové Israelovi sobotu a slaví ji od pokolení do pokolení. Jeť (to) věčná úmluva
1K 7:26,1,Nový zákon,"Mé mínění tedy je toto: V nastávající tísni je to dobré; je dobře, aby člověk zůstal tak, jak jest. "
Jr 34:22,1,Starý zákon,"Aj, já přikáži, dí Hospodin, přivedu je zase k tomuto městu, i budou bojovati proti němu, dobudou ho, a vypálí je ohněm; města pak judská obrátím v pustinu, že budou liduprázdná."
Ef 1:21,1,Nový zákon,"vysoko nade všecko knížectvo, nade vší mocnost i sílu, nade všecko panstvo a nad každé jméno, které se jmenuje nejen ve věku tomto, nýbrž i budoucím."
1J 4:21,1,Nový zákon,"A toto přikázání máme od Boha, aby ten, kdo miluje Boha, miloval též bratra svého."
2Pa 15:12,1,Starý zákon,"A vešli v smlouvu, aby hledali Hospodina Boha otců svých, z celého srdce svého a ze vší duše své,"
Gn 49:22,1,Starý zákon,"Ratolest rostoucí Jozef, ratolest rostoucí podlé studnice; ratolesti vycházely nad zed."
Jr 28:15,1,Starý zákon,"Zatím řekl Jeremiáš prorok Chananiášovi proroku: Slyšiž nyní, Chananiáši: Neposlal tebe Hospodin, ale ty jsi k tomu přivedl, aby lid tento ve lži skládal doufání."
Mt 26:45,1,Evangelia,"Nato přišel k učeníkům svým a řekl jim: „Spěte již a odpočívejte; hle přiblížila se hodina, a Syn člověka bude vydán v ruce hříšníků."
Sk 26:9,1,Nový zákon,Já jsem pokládal za svou povinnost podniknouti všecko možné proti jménu Ježíše Nazorejského
Iz 60:14,1,Starý zákon,"Přijdou k tobě skloněni synové tvých utlačovatelů, a skláněti se budou k chodidlům tvých nohou všichni, kteří utrhali tobě; i budou tě nazývati „Městem Hospodinovým"", „Sionem Svatého Israelova""."
1Tm 6:11,1,Nový zákon,"Ale ty, člověče Boží, se toho vystříhej. Usiluj o spravedlnost, zbožnost, víru, lásku, trpělivost, mírnost. "
Zd 6:2,1,Nový zákon,"Křtů učení, a vzkládání rukou, a vzkříšení z mrtvých, i soudu věčného."
Mt 5:6,1,Evangelia,"Blahoslavení, kteří lačnějí a žiznějí po spravedlnosti, neboť oni nasyceni budou."
Jr 46:16,1,Starý zákon,"Mnohoť bude těch, kteříž klesnou a padnou jeden na druhého, a řeknou: Vstaň, a navraťme se k lidu svému, a do země, v níž jsme se zrodili, před mečem toho zhoubce."
Mt 19:20,1,Evangelia,Dí jemu mládenec: „To všecko zachovával jsem od svého mládí. Čeho se mi ještě nedostává?“
Ex 20:8,1,Desatero,"Pomni na den sobotní, abys jej světil."
Z 79:3,1,Starý zákon,"Před Efraimem, Benjaminem a Manassem vzbuď sílu svoji, a nám na pomoc přispěj!"
Dt 28:66,1,Starý zákon,"Život tvůj bude takořka před tebou na tenko viseti; báti se budeš v noci i ve dne, nejsa si jist životem."
Dt 9:9,1,Starý zákon,"(tehdy), když jsem vystoupil na horu, abych dostal kamenné desky, desky úmluvy, kterou Hospodin s vámi učinil, když jsem trval na hoře čtyřicet dní a nocí chleba nejeda a vody nepije."
2S 17:9,1,Starý zákon,"Nýbrž nyní spíše v záloze stojí v nějaké jeskyni, aneb v některém jiném místě. I stalo by se, jestliže by kteří padli z těch tvých při začátku, že každý, kdož by o tom uslyšel, řekl by: Stala se porážka v lidu, kterýž postoupil po Absolonovi."
Tit 1:12,1,Nový zákon,"Řekl jeden z nich, vlastní jejich prorok: Kretenští jsou vždycky lháři, zlá hovada, břicha lenivá."
Mt 27:63,1,Evangelia,"a řekli: „Pane, my jsme se rozpomenuli, že ten svůdce jsa ještě živ řekl: ,Po třech dnech vstanu.‘"
Z 62:11,1,Starý zákon,"budou vydáni na pospas meči, kořistí šakalů se stanou."
2K 7:10,1,Nový zákon,"Zármutek totiž, který jest podle Boha, působí pokání ke spáse, kterého se nelituje, ale zármutek světa působí smrt."
Sk 10:47,1,Nový zákon,"„Může někdo zabrániti, aby nebyli vodou pokřtěni ti, kdož přijali Ducha svatého jako my?“"
Jk 5:9,1,Nový zákon,"Nevzdychejtež jedni proti druhým, bratří, abyste nebyli odsouzeni. Aj, soudce již přede dveřmi stojí."
Est 4:1,1,Starý zákon,"Kteréžto věci když uslyšel Mardocheus, roztrhl roucha svá, a oblékl se v pytel, sypaje popel na hlavu: a na ulici prostřed města hlasem velikým křičel, ukazuje hořkost mysli své,"
Sd 16:29,1,Starý zákon,"I ujav oba sloupy, na kterých dům stál, a jeden z nich pravou, a druhý levou rukou drže,"
Jud 13:15,1,Deuterokanonické knihy,"i sběhli se k ní všichni, od nejmenšího do největšího, neboť se byli domnívali, že již nepřijde."
1Kr 8:33,1,Starý zákon,"Uteče-li snad národ tvůj israelský před nepřáteli svými, že se prohřešil proti tobě, přijdou-li však, činíce pokání a vyznávajíce jméno tvé, budou-li se modliti a prositi tebe v domě tomto:"
2Pa 20:6,1,Starý zákon,"A řekl: Hospodine, Bože otců našich, zdaliž ty sám nejsi Bohem na nebi? Zdaliž ty nepanuješ nade všemi královstvími národů? Zdaliž v ruce tvé není síly a moci, tak že není, kdo by se mohl postaviti proti tobě?"
2K 9:4,1,Nový zákon,"až se mnou přijdou Macedonští, ať vás nenaleznou nepřipraveny; musili bychom se styděti my, a tím více vy, za tu věc. "
Mk 14:72,1,Evangelia,"A hned zakokrhal kohout po druhé. I vzpomněl si Petr na slova, jak mu Ježíš řekl: „Než kohout dvakrát zakokrhá, třikrát mě zapřeš.“ Vzpamatoval se a plakal. "
Joz 12:8,1,Starý zákon,"Na horách i na rovinách, i po polích, i v údolích, i na poušti a na poledne, zemi Hetejského, Amorejského, Kananejského, Ferezejského, Hevejského a Jebuzejského:"
Jk 5:15,1,Nový zákon,"A modlitba víry uzdraví neduživého, a pozdvihneť ho Pán; a jestliže jest co prohřešil, budeť jemu odpuštěno."
Lv 25:28,1,Starý zákon,"Nemůže-li však ruka jeho tolik sehnati, by splatil (potřebnou) částku, podrží kupec, co byl koupil, až do milostivého roku. Neboť toho roku vrátí se každý prodaný pozemek bývalému pánu a vlastníkovi."
Jb 19:7,1,Starý zákon,"Hle, volám „Násilí!"", nikdo však neposlouchá, křičím, není však, kdo by mi dojít dal práva."
Mk 4:12,1,Evangelia,"aby »hleděli a hleděli, ale neviděli, a slyšeli a slyšeli, ale nerozuměli, aby se neobrátili, a bylo jim odpuštěno«.“"
Sir 13:8,1,Deuterokanonické knihy,"Bude tě zahanbovat hostinami svými, dokud tě nevyjí několikrát, a na konec vysměje se tobě; potom vida tě, nechá tě na holičkách, a hlavou bude nad tebou pokyvovat."
J 3:13,1,Evangelia,"Žádný nevystoupil do nebe kromě toho, který sestoupil z nebe, totiž Syn člověka. "
2Ma 2:6,1,Deuterokanonické knihy,"Poté přišli společně někteří z jeho družiny, aby si poznamenali to místo, ale nemohli (je) najíti."
Sir 19:22,1,Deuterokanonické knihy,"Jest důkladná chytrost, a ta jest nespravedlivá; a někdo umí důkladně mluvit, aby dokázal pravdu."
2S 18:9,1,Starý zákon,"Přihodilo se pak, že se dostal Absalom ke služebníkům Davidovým sedě na mezku; když přijel (s ním) mezek pod hustý, veliký dub, uvázl za vlasy v dubě, a zůstal viseti mezi nebem a zemí, kdežto mezek, na kterém byl seděl, ušel."
Da 13:46,1,Starý zákon,"I zvolal hlasem velikým: „Čist jsem já od krve této (ženy)."""
Zuz 1:46,1,Deuterokanonické knihy,"I zvolal hlasem velikým: „Čist jsem já od krve této (ženy)."""
L 11:8,1,Evangelia,"(A jestliže on tlouci nepřestane), pravím vám: Ačkoli vstana nedá mu proto, že jest přítelem jeho, přece pro neodbytnost jeho zvedne se a dá jemu, kolik potřebuje."
Mt 11:7,1,Evangelia,"A když oni odešli, počal Ježíš praviti zástupům o Janovi: Co jste vyšli na poušť viděti? Třtinu-li větrem se klátící?"
L 7:24,1,Evangelia,"A když poslové Janovi odešli, počal mluviti k zástupům o Janovi: „Co jste vyšli na poušť viděti? třtinu-li větrem se klátící?"
Nu 11:20,1,Starý zákon,"nýbrž celý měsíc, až vám poleze nosem a zoškliví se, a to proto, že jste zavrhli Hospodina, který jest uprostřed vás, a že jste před ním plakali říkajíce: „Proč jsme z Egypta vyšli?"""
Mt 12:32,1,Evangelia,"A kdyby kdo řekl slovo proti Synu člověka, bude jemu odpuštěno, ale kdož by mluvil proti Duchu svatému, nebude jemu odpuštěno, ani v tomto věku, ani v budoucím."
Jr 26:16,1,Starý zákon,"I řekli činovníci a všecek lid kněžím a prorokům: „Tento muž nezasluhuje, aby byl odsouzen na smrt, poněvadž ve jménu Hospodina, Boha našeho, nám mluvil."""
1K 10:24,1,Nový zákon,"Žádný ať nehledá toho, což jest jeho vlastní, ale což jest druhého."
Mt 28:7,1,Evangelia,"A jděte rychle povědět jeho učedníkům, že byl vzkříšen z mrtvých, a hle, jde před vámi do Galileje, tam jej uvidíte. Hle, to jsem vám měl pověděti.“"
Ga 1:18,1,Nový zákon,"Potom po třech letech navrátil jsem se do Jeruzaléma, abych navštívil Petra, a pobyl jsem u něho patnácte dní."
Ex 32:33,1,Starý zákon,"Hospodin mu odpověděl: Kdo proti mně zhřešil, toho vymažu ze své knihy."
Nu 11:23,1,Starý zákon,"Hospodin mu odpověděl: Není ruka Hospodinova dosti mocna? Již nyní uzříš, zdali má řeč stane se skutkem."
Sir 35:21,1,Deuterokanonické knihy,"Modlitba poníženého oblaky proniká, a dokud nedojde (cíle), neustane, aniž ustoupí, dokud Nejvyšší nepopatří,"
Ef 3:4,1,Nový zákon,"jakož můžete čtouce porozuměti opatrnosti mé, v tajemství Kristovu:"
Mt 5:28,1,Evangelia,"Ale jáť pravím vám: Že každý, kdož by pohleděl na ženu ku požádání jí, již zcizoložil s ní v srdci svém."
Mt 5:37,1,Evangelia,"Budiž však řeč vaše: „ano, ano“; „ne, ne“; co nad to jest, ze zlého jest."
Ez 20:3,1,Starý zákon,"Synu člověkův, mluv k starším israelským takto: Toto praví Pán Bůh: Vy přicházíte, abyste se mne tázali? Jako že živ jsem, neodpovím vám, praví Pán Bůh."
1Te 4:11,1,Nový zákon,"Zakládejte si na tom, abyste žili klidně. Věnujte se svým věcem. Pracujte svýma rukama, jak jsme vám nařídili, "
2Kr 1:5,1,Starý zákon,"Když se vrátili poslové k Ochozjášovi, tázal se jich: „Proč jste se vrátili?"""
2Tm 3:10,1,Nový zákon,"Ty jsi však následoval mého učení, způsobu života, úmyslu, mé víry, shovívavosti, lásky, trpělivosti,"
Gn 37:36,1,Starý zákon,"Madianové prodali Josefa v Egyptě Putifarovi, dvořenínu faraónovu, veliteli osobní stráže."
R 15:17,1,Nový zákon,"Mám tedy čím se honositi v Kristu Ježíši ve věcech, které se vztahují k Bohu; "
2Kr 13:2,1,Starý zákon,"A činil to, což jest zlého před očima Hospodinovýma; nebo následoval hříchů Jeroboáma syna Nebatova, kterýž přivedl k hřešení Izraele, a neuchýlil se od nich."
1Pa 9:34,1,Starý zákon,"Ti jsou přední z čeledí otcovských mezi Levíty v čeledech svých, a ti přední jsouce, bydlili v Jeruzalémě."
2Kr 6:15,1,Starý zákon,"Vstav pak ráno služebník muže Božího, vyšel, a aj, vojsko obklíčilo město, koni i vozové. I řekl služebník ten jeho k němu: Ach, pane můj, což budeme dělati?"
Mk 4:26,1,Evangelia,"Dále řekl: „Království Boží jest tak, jako když člověk vrhne símě na zemi;"
Lv 22:2,1,Starý zákon,"Rci Áronovi a jeho synům, ať se varují (znesvětit), co je zasvěceno v dar (Bohu) od synův Israelových, a neposkvrňují věcí mně zasvěcených, které přinášejí v obět. Jáť Hospodin."
Na 1:7,1,Starý zákon,"Dobrý jest Hospodin posilou bývá v den tísně a zná ty, kteří doufají v něho."
2K 9:7,1,Nový zákon,"Jeden každý jakž uložil v srdci, ne s neochotnou myslí aneb z mušení. Neboť ochotného dárce miluje Bůh."
2K 5:15,1,Nový zákon,"a za všecky zemřel (Kristus), aby ti, kteří jsou živi, nežili již sobě, nýbrž tomu, jenž za ně umřel a z mrtvých vstal."
2Ma 4:18,1,Deuterokanonické knihy,"Když pak byly v Tyru konány pětileté zápasy, kterých se účastnil i král,"
Mt 23:24,1,Evangelia,"Vůdcové slepí, kteří cedíte komára, velblouda však polykáte."
Mt 24:31,1,Evangelia,"I vyšle své anděly s hlučným troubením, aby shromáždili jeho vyvolené ze čtyř končin větrů, od jednoho konce nebes k druhému."
Mk 14:34,1,Evangelia,„Má duše je přesmutná až k smrti. Zůstaňte zde a bděte!“
2Pa 34:3,1,Starý zákon,"Osmého léta vlády své, když byl ještě chlapec, počal hledati Boha otce svého Davida, a dvanáctého léta vlády své čistil Judsko a Jerusalem od výšin, hájů, a model vyřezávaných i litých."
Dt 19:16,1,Starý zákon,"Povstal-li by svědek falešný proti někomu, aby svědčil proti němu, že odstoupil od Boha,"
1Kr 8:8,1,Starý zákon,"Ačkoli pak tyče (ty) vyčnívaly, že bylo viděti konce jejich ze svatyně před velesvatyní, nebylo jich viděti dále z venku; a zůstaly tam až do dneška."
Pr 16:21,1,Starý zákon,"Kdo jest rozumné mysli, bude prohlášen za mudrce, a kdo umí sladce mluvit, bude míti úspěch."
Jr 49:35,1,Starý zákon,"Takto praví Hospodin zástupů: Aj, já polámi lučiště Elamitských, největší sílu jejich."
Sk 19:7,1,Nový zákon,Bylo jich celkem asi dvanáct.
Ex 26:28,1,Starý zákon,Ale prostřední svlak u prostřed desk provleče se od jednoho konce k druhému.
Gn 46:33,1,Starý zákon,"Když vás povolá a řekne: „Jaké jest vaše zaměstnání,"""
Mk 14:62,1,Evangelia,"Ježíš odpověděl: „Jsem, a uvidíte Syna člověka seděti po pravici Moci a přicházeti s oblaky nebeskými.“"
Jr 19:5,1,Starý zákon,"Vzdělali také výsosti Bálovi, aby pálili syny své ohněm v zápaly Bálovi, čehož jsem nepřikázal, aniž jsem o tom mluvil, nýbrž ani nevstoupilo na mé srdce."
Nu 27:5,1,Starý zákon,Ten mu pravil:
Pr 20:2,1,Starý zákon,"Jako řev lví, tak (děsí) zuřící král; kdo ho popouzí, hřeší sám proti sobě."
Lv 5:18,1,Starý zákon,"ať obětuje bezvadného berana ze stáda podle oceněné velikosti hříchu knězi; ten se za něho pomodlí, že to učinil nevěda a bude; mu odpuštěno,"
Gn 6:20,1,Starý zákon,"Z různých druhů ptactva, z různých druhů dobytka, z různých druhů drobné pozemské zvířeny, ze všech po dvou vejdou s tebou, by se zachovali na živu."
1J 3:7,1,Nový zákon,"Dítky, nikdo vás nesváděj. Kdo činí spravedlnost, jest spravedlivý, jakož i On je spravedlivý;"
Est 1:5,1,Starý zákon,"(A když se vyplnili dnové ti, učinil král všemu lidu, což ho koli bylo v Susan městě královském, od největšího až do nejmenšího, hody za sedm dní na paláci v zahradě při domě královském.)"
Gn 47:7,1,Starý zákon,"Potom uvedl Jozef otce svého ku Králi, a postavil ho před ním: kterýž dobrořečiv mu,"
L 2:8,1,Evangelia,"A pastýři byli v krajině též ponocujíce, a stráž noční držíce nad svým stádem."
L 2:18,1,Evangelia,"I divili se všickni, kteříž slyšeli o tom, což jim bylo mluveno od pastýřů."
2Pa 25:17,1,Starý zákon,"Amasjáš tedy, král judský, poradiv se velmi nešťastně, vzkázal Joasovi, synu Joachaza, syna Jehuova, králi israelskému: „Přijď, (a) podívejme si do očí!"""
Sk 7:57,1,Nový zákon,"Vzkřikli hlasitě a zacpali si uši. Vrhli se hromadně na něj,"
Gn 30:27,1,Starý zákon,"Řekl jemu Lában: Nechť najdu milost před očima tvýma: zkušeností naučil sem se, že mi Bůh požehnal pro tebe:"
L 13:34,1,Evangelia,"„Jeruzaléme, Jeruzaléme! Ty vraždíš proroky a kamenuješ ty, kdo k tobě jsou posíláni. Kolikrát jsem si přál shromážditi tvé děti jako kvočna svá kuřátka pod křídla, ale vy jste nechtěli."
Mt 19:28,1,Evangelia,"Ježíš pak řekl jim: Amen pravím vám, že vy, kteříž jste následovali mne, v druhém narození, když se posadí Syn člověka na trůnu velebnosti své, sednete i vy na dvanácti trůních, soudíce dvanáctero pokolení Izraelské."
Kaz 12:1,1,Starý zákon,"A pamatuj na stvořitele svého ve dnech mladosti své, prvé než nastanou dnové zlí, a přiblíží se léta, o nichž díš: Nemám v nich zalíbení;"
Gn 1:1,1,Starý zákon,Na počátku stvořil Bůh nebe a zemi.
Gn 1:4,1,Starý zákon,"A viděl Bůh světlo, že bylo dobré; i oddělil Bůh světlo od tmy."
Sk 16:31,1,Nový zákon,"A oni řekli: Věř v Pána Ježíše Krista, a budeš spasen ty i dům tvůj."
Mt 10:28,1,Evangelia,"A nebojte se těch, kteříž mordují tělo, ale duše nemohou zamordovati; než raději se bojte toho, kterýž může i duši i tělo zatratiti v pekelném ohni."
Gn 29:25,1,Starý zákon,Tu řekl svému tchánu: Co jsi mi to chtěl učiniti? Nesloužil jsem ti za Ráchel? Proč jsi mne oklamal?
Mt 12:40,1,Evangelia,"Jako totiž Jonáš byl v břiše velryby tři dni a tři noci, tak bude Syn člověka v srdcí země tři dni a tři noci."
Mt 27:40,1,Evangelia,"a říkajíce: Ha, kterýž rušíš Chrám Boží, a ve třech dnech jej zase vzděláváš: pomoziž sám sobě: jsi-li Syn Boží, sstupiž s kříže."
Z 94:18,1,Starý zákon,"Již jsem byl řekl: Klesla noha má, ale milosrdenství tvé, ó Hospodine, zdrželo mne."
Sir 33:15,1,Deuterokanonické knihy,"Proti zlému je dobro a proti smrti život; tak i proti člověku spravedlivému hříšník. Tak hled i na všecka díla Nejvyššího, dvě a dvě, jedno proti druhému jest."
Ex 15:27,1,Starý zákon,"I přišli do Elim, kdež bylo dvanácte studnic vod a sedmdesáte palm; i rozbili tu stany při vodách."
2Tm 1:9,1,Nový zákon,"kterýž nás vysvobodil, a povolal povoláním svým svatym, ne podlé skutků naších, ale podlé uložení svého a milosti, kteráž dána jest nám v Kristu Ježíši před časy věků:"
Jb 16:22,1,Starý zákon,"Nebo léta mně odečtená přicházejí, a cestou, kterouž se zase nenavrátím, již se beru."
Ezd 5:16,1,Starý zákon,"Tedy Sesbazar ten přišed, založil grunty domu Božího, kterýž jest v Jeruzalémě, a od toho času až po dnes staví se, a ještě není dokonán."
L 12:24,1,Evangelia,"Patřte na havrany, žeť nesejí, ani nežnou, a nemají špižírny {pivnice}, ani stodoly a však Bůh živí je. I čím v větší vážnosti jste vy než ptactvo?"
Mt 16:14,1,Evangelia,"I řekli (jemu): Jedni Janem Křtitelem, jiní Eliášem, jiní Jeremiášem neb jedním z proroků.“"
R 12:8,1,Nový zákon,"kdo má dar napomínání, ať se věnuje napomínání; kdo dává, ať dává upřímně; kdo stojí v čele, ať je horlivý; kdo prokazuje milosrdenství, ať to činí radostně."
Jr 32:22,1,Starý zákon,"A dals jim zemi tuto, kterouž jsi přisáhl dáti otcům jejich, zemi oplývající mlékem a strdí."
J 15:25,1,Evangelia,"Ale (to se dělo a děje), aby se naplnilo slovo, které jest napsáno v zákoně jejich: ,Nenáviděli mě bez příčiny‘."
Z 37:5,1,Starý zákon,"Uval na Hospodina cestu svou, a slož v něm naději, onť zajisté všecko spraví."
Ga 6:2,1,Nový zákon,"Jedni druhých břemena neste, a tak plňte zákon Kristův."
Fp 4:15,1,Nový zákon,"Víte pak i vy, Filippští, že při počátku evangelia, když jsem vyšel z Macedonie, žádná církev se nezúčastnila se mnou v účtech příjmů a vydání, leč vy jediní;"
Mt 19:4,1,Evangelia,"Odpověděl: „Nečtli jste, že Stvořitel od počátku lidi stvořil jako muže a ženu"
J 19:36,1,Evangelia,"Staloť se to zajisté, aby se naplnilo Písmo: Kosti mu nezlomíte."
L 14:31,1,Evangelia,"Aneb, který Král maje táhnouti k svedení bitvy proti jinému Králi, nesedna prvé myslí, mohl-li by s desíti tisíci potkati se s tím, kterýž s dvadcíti tisíci táhne proti němu?"
Ez 26:20,1,Starý zákon,"strhnu tě s těmi, kteří sestupují do jámy, k lidu dávných věků, a usadím tě v zemi mrtvých jako odvěké ssutiny, u těch, kteří sestoupili do jámy, aby nebylo bydleno v tobě. Až potom dám slávu v zemi živých:"
Mt 26:31,1,Evangelia,"Tedy dí jim Ježíš: Všickni vy zhoršíte se nade mnou této noci. Nebo psáno jest: Bíti budu pastýře, a rozprchnouť se ovce stáda."
Mal 1:8,1,Starý zákon,"Když podáváte slepé (dobytče) v obět, není to nic zlého? A když obětujete kulhavé a neduživé, není to nic zlého? Podej je svému místodržiteli, bude-li se jemu líbit, nebo prokáže-li ti svou přízeň, praví Hospodin zástupů."
Gn 1:28,1,Starý zákon,"A požehnal jim Bůh, a řekl jim Bůh: Ploďtež se a rozmnožujte se, a naplňte zemi, a podmaňte ji, a panujte nad rybami mořskými, a nad ptactvem nebeským, i nad všelikým živočichem hýbajícím se na zemi."
L 12:20,1,Evangelia,"Řekl pak jemu Bůh: Blázne, této noci požádají duše tvé od tebe, to pak cožs připravil, čí bude?"
Sk 4:32,1,Nový zákon,"Množství těch, kdož uvěřili, bylo jednoho srdce a jedné duše; nikdo nepokládal nic ze svého majetku za vlastní, nýbrž měli, všecko společné. "
2K 11:26,1,Nový zákon,"Na cestách často, v nebezpečenství na řekách, v nebezpečenství od lotrů, v nebezpečenství od svého pokolení, v nebezpečenství od pohanů, v nebezpečenství v městě, v nebezpečenství na poušti, v nebezpečenství na moři, v nebezpečenství mezi falešnými bratřími."
J 16:17,1,Evangelia,"I řekli někteří z učeníků jeho k sobě vespolek: „Co jest to, co nám praví: ,Maličko, a neuzříte mne, a opět maličko, a uzříte mě‘ a ,poněvadž jdu k Otci?‘“"
Mt 26:21,1,Evangelia,"Když jedli, řekl: „Vpravdě vám pravím, že jeden z vás mě zradí.“"
L 2:9,1,Evangelia,"A hle, anděl Páně stanul u nich, a jasnost Boží obklíčila je, a báli se velice."
Sd 5:24,1,Starý zákon,"Požehnána mezi ženami Jahel, manželka to Hebera Kinejského, požehnána budiž ve svém stanu!"
Jr 6:16,1,Starý zákon,"Když takto říkával Hospodin: Zastavte se na cestách, a pohleďte, a vyptejte se na stezky staré, která jest cesta dobrá, i choďte po ní, a naleznete odpočinutí duši své, tedy říkávali: Nebudeme choditi."
Ef 6:14,1,Nový zákon,"Stůjtež tedy, majíce podpásaná bedra svá pravdou, a oblečeni souce v pancíř spravedlnosti,"
Fp 2:27,1,Nový zákon,"Neboť i byl nemocen až k smrti: ale Bůh smiloval se nad ním; netoliko pak nad ním, ale také i nademnou, abych zármutku na zármutek neměl."
J 16:12,1,Evangelia,"„Mám vám ještě mnoho co říci, ale vy byste to nyní nesnesli. "
Zj 2:10,1,Nový zákon,"Nebojž se nic toho, co trpěti máš. Aj, uvržeť ďábel některé z vás do vězení, abyste zkušeni byli, a budete míti úzkost za deset dní. Budiž věrný až do smrti, a dámť korunu života."
Jk 1:2,1,Nový zákon,"Za největší radost mějte, bratří moji, kdyžkoli v rozličná pokušení upadáte,"
