,Source,Target,Value
3661,Věstník katolického duchovenstva,Mt 16:16,4
3664,Věstník katolického duchovenstva,J 6:70,2
3665,Věstník katolického duchovenstva,L 2:30,1
3667,Věstník katolického duchovenstva,L 2:34,2
3668,Věstník katolického duchovenstva,L 2:35,2
3669,Věstník katolického duchovenstva,Sd 5:24,1
3670,Věstník katolického duchovenstva,Mt 11:25,1
3672,Věstník katolického duchovenstva,Ex 20:14/Dt 5:18,3
3673,Věstník katolického duchovenstva,Ex 20:15/Dt 5:19,6
3674,Věstník katolického duchovenstva,L 2:29,2
3675,Věstník katolického duchovenstva,2Tm 4:7,1
3677,Věstník katolického duchovenstva,Mt 26:63,1
3679,Věstník katolického duchovenstva,1J 5:7,1
3681,Věstník katolického duchovenstva,R 11:33,1
3684,Věstník katolického duchovenstva,Mt 12:32,1
3685,Věstník katolického duchovenstva,Zj 12:7,1
3686,Věstník katolického duchovenstva,Gn 49:10,2
3687,Věstník katolického duchovenstva,Mk 1:3,4
3688,Věstník katolického duchovenstva,Mt 5:20,3
3689,Věstník katolického duchovenstva,Mt 18:3,2
3690,Věstník katolického duchovenstva,J 15:12,1
3692,Věstník katolického duchovenstva,Mt 4:3,1
3694,Věstník katolického duchovenstva,Mt 4:4,3
3696,Věstník katolického duchovenstva,L 9:62,1
3698,Věstník katolického duchovenstva,Mt 4:11,2
3700,Věstník katolického duchovenstva,2Ma 4:18,1
3701,Věstník katolického duchovenstva,L 10:7,1
3704,Věstník katolického duchovenstva,Z 117:26,3
3705,Věstník katolického duchovenstva,J 12:13,2
3706,Věstník katolického duchovenstva,Mt 6:33,3
3710,Věstník katolického duchovenstva,Mt 20:16,2
3713,Věstník katolického duchovenstva,L 13:6,2
3714,Věstník katolického duchovenstva,L 13:7,2
3716,Věstník katolického duchovenstva,Jr 2:13,2
3719,Věstník katolického duchovenstva,L 13:9,3
3720,Věstník katolického duchovenstva,Jr 6:16,2
3721,Věstník katolického duchovenstva,Z 118:24,4
3722,Věstník katolického duchovenstva,1K 15:20,3
3723,Věstník katolického duchovenstva,J 1:29,2
3725,Věstník katolického duchovenstva,J 8:46,4
3726,Věstník katolického duchovenstva,J 15:13,2
3727,Věstník katolického duchovenstva,Mt 27:42,1
3728,Věstník katolického duchovenstva,Jb 19:26,1
3731,Věstník katolického duchovenstva,Mt 26:21,3
3732,Věstník katolického duchovenstva,Jk 4:6,2
3734,Věstník katolického duchovenstva,1K 5:8,2
3738,Věstník katolického duchovenstva,Mt 10:39,1
3740,Věstník katolického duchovenstva,Tob 2:13,1
3743,Věstník katolického duchovenstva,J 10:11,6
3746,Věstník katolického duchovenstva,Mt 5:21,1
3749,Věstník katolického duchovenstva,J 20:22,1
3750,Věstník katolického duchovenstva,J 20:25,1
3752,Věstník katolického duchovenstva,J 3:3,1
3753,Věstník katolického duchovenstva,1K 7:26,1
3755,Věstník katolického duchovenstva,Mt 19:24,1
3758,Věstník katolického duchovenstva,Mt 5:24,1
3761,Věstník katolického duchovenstva,Mt 23:24,1
3762,Věstník katolického duchovenstva,L 14:11,2
3764,Věstník katolického duchovenstva,L 1:28,1
3768,Věstník katolického duchovenstva,L 1:33,2
3770,Věstník katolického duchovenstva,L 1:35,1
3771,Věstník katolického duchovenstva,L 1:38,1
3772,Věstník katolického duchovenstva,J 10:16,4
3773,Věstník katolického duchovenstva,Z 94:18,1
3774,Věstník katolického duchovenstva,Mt 6:12,3
3775,Věstník katolického duchovenstva,L 17:22,1
3776,Věstník katolického duchovenstva,2S 14:5,1
3777,Věstník katolického duchovenstva,L 16:29,1
3780,Věstník katolického duchovenstva,Mt 8:25,3
3781,Věstník katolického duchovenstva,J 1:1,2
3782,Věstník katolického duchovenstva,Sk 9:4,1
3783,Věstník katolického duchovenstva,Z 127:1,1
3784,Věstník katolického duchovenstva,J 15:15,1
3785,Věstník katolického duchovenstva,Ga 6:2,1
3786,Věstník katolického duchovenstva,J 11:25,1
3787,Věstník katolického duchovenstva,Jb 19:25,1
3788,Věstník katolického duchovenstva,Mk 2:11,1
3789,Věstník katolického duchovenstva,J 13:34,2
3790,Věstník katolického duchovenstva,Mt 23:34,1
3794,Věstník katolického duchovenstva,J 19:17,1
3796,Věstník katolického duchovenstva,J 17:21,1
3800,Věstník katolického duchovenstva,Sk 2:3,1
3801,Věstník katolického duchovenstva,Sk 2:4,2
3802,Věstník katolického duchovenstva,2Pa 1:10,1
3803,Věstník katolického duchovenstva,R 4:21,1
3805,Věstník katolického duchovenstva,Sk 19:6,1
3808,Věstník katolického duchovenstva,Mt 5:16,2
3809,Věstník katolického duchovenstva,Mt 10:33,3
3810,Věstník katolického duchovenstva,Mt 23:9,3
3811,Věstník katolického duchovenstva,2K 5:15,1
3812,Věstník katolického duchovenstva,Ga 2:20,2
3813,Věstník katolického duchovenstva,Ga 3:26,1
3815,Věstník katolického duchovenstva,2K 1:2/Fp 1:2/2Te 1:2/1K 1:3/Ef 1:2/Ga 1:3,2
3820,Věstník katolického duchovenstva,2P 3:10,1
3821,Věstník katolického duchovenstva,Iz 5:20,1
3824,Věstník katolického duchovenstva,R 13:12,4
3825,Věstník katolického duchovenstva,Mt 6:10,2
3826,Věstník katolického duchovenstva,Mt 28:18,4
3828,Věstník katolického duchovenstva,Sk 4:32,1
3829,Věstník katolického duchovenstva,Mt 25:35,1
3835,Věstník katolického duchovenstva,J 8:5,1
3836,Věstník katolického duchovenstva,L 23:43,2
3837,Věstník katolického duchovenstva,J 13:15,2
3838,Věstník katolického duchovenstva,L 5:5,1
3839,Věstník katolického duchovenstva,Mk 10:48,2
3840,Věstník katolického duchovenstva,Fp 4:15,2
3842,Věstník katolického duchovenstva,J 3:15,5
3843,Věstník katolického duchovenstva,J 14:2,2
3844,Věstník katolického duchovenstva,Sk 7:56,1
3845,Věstník katolického duchovenstva,1K 13:12,1
3846,Věstník katolického duchovenstva,J 16:7,1
3847,Věstník katolického duchovenstva,1K 2:9,2
3849,Věstník katolického duchovenstva,Mt 19:17,1
3850,Věstník katolického duchovenstva,Mt 16:24,3
3851,Věstník katolického duchovenstva,J 6:51,1
3852,Věstník katolického duchovenstva,J 9:32,1
3859,Věstník katolického duchovenstva,R 8:31,1
3860,Věstník katolického duchovenstva,J 1:11,1
3861,Věstník katolického duchovenstva,Mk 16:17,1
3863,Věstník katolického duchovenstva,Mt 7:6,1
3864,Věstník katolického duchovenstva,L 24:29,1
3865,Věstník katolického duchovenstva,Mt 19:22,1
3867,Věstník katolického duchovenstva,J 17:5,1
3868,Věstník katolického duchovenstva,1Tm 2:4,1
3869,Věstník katolického duchovenstva,Mk 13:31/Mt 24:35/L 21:33,1
3870,Věstník katolického duchovenstva,Nu 20:6,1
3872,Věstník katolického duchovenstva,Mk 9:9,1
3875,Věstník katolického duchovenstva,Mk 9:30,1
3876,Věstník katolického duchovenstva,1K 13:13,1
3877,Věstník katolického duchovenstva,R 12:2,1
3878,Věstník katolického duchovenstva,Ef 5:27,1
3879,Věstník katolického duchovenstva,Ez 16:49,1
3881,Věstník katolického duchovenstva,Mt 4:9,1
3882,Věstník katolického duchovenstva,Mt 4:10,2
3883,Věstník katolického duchovenstva,Mt 16:18,4
3885,Věstník katolického duchovenstva,L 2:15,2
3886,Věstník katolického duchovenstva,L 2:11,1
3887,Věstník katolického duchovenstva,Fp 2:27,1
3889,Věstník katolického duchovenstva,Neh 9:17,1
3890,Věstník katolického duchovenstva,J 16:19,1
3893,Věstník katolického duchovenstva,Ef 5:16,1
3895,Věstník katolického duchovenstva,Mt 28:19,2
3896,Věstník katolického duchovenstva,Gn 1:26,2
3897,Věstník katolického duchovenstva,Zj 2:10,1
3898,Věstník katolického duchovenstva,L 23:34,4
3899,Věstník katolického duchovenstva,L 6:27,1
3900,Věstník katolického duchovenstva,R 2:6,1
3904,Věstník katolického duchovenstva,L 21:28,1
3905,Věstník katolického duchovenstva,Mt 5:3,1
3907,Věstník katolického duchovenstva,Mt 25:34,1
3908,Věstník katolického duchovenstva,L 9:23,1
3909,Věstník katolického duchovenstva,J 16:20,1
3911,Věstník katolického duchovenstva,R 16:24,1
3913,Věstník katolického duchovenstva,L 4:12,1
3914,Věstník katolického duchovenstva,Mt 4:7,1
3915,Věstník katolického duchovenstva,2Pa 9:1,1
3917,Věstník katolického duchovenstva,J 15:1,1
3918,Věstník katolického duchovenstva,J 15:4,2
3921,Věstník katolického duchovenstva,L 9:8,3
3922,Věstník katolického duchovenstva,J 18:7,1
3923,Věstník katolického duchovenstva,Mk 16:6,1
3924,Věstník katolického duchovenstva,Sk 4:20,1
3925,Věstník katolického duchovenstva,Sk 3:6,1
3927,Věstník katolického duchovenstva,Mt 28:2,1
3928,Věstník katolického duchovenstva,Mt 27:40,1
3929,Věstník katolického duchovenstva,1K 15:54,4
3930,Věstník katolického duchovenstva,1K 15:55,3
3936,Věstník katolického duchovenstva,Z 26:1,1
3941,Věstník katolického duchovenstva,Zj 21:3,1
3942,Věstník katolického duchovenstva,Zj 21:4,1
3944,Věstník katolického duchovenstva,Gn 2:7,1
3945,Věstník katolického duchovenstva,Mt 10:28,1
3947,Věstník katolického duchovenstva,Mt 25:41,1
3948,Věstník katolického duchovenstva,Mt 5:7,1
3949,Věstník katolického duchovenstva,R 13:2,1
3950,Věstník katolického duchovenstva,J 19:11,1
3952,Věstník katolického duchovenstva,Gn 2:9,1
3954,Věstník katolického duchovenstva,J 5:29,1
3955,Věstník katolického duchovenstva,Ko 3:1,1
3956,Věstník katolického duchovenstva,L 12:20,3
3959,Věstník katolického duchovenstva,J 16:17,1
3961,Věstník katolického duchovenstva,Fp 2:10,1
3963,Věstník katolického duchovenstva,L 24:26,1
3964,Věstník katolického duchovenstva,Sk 2:2,1
3965,Věstník katolického duchovenstva,Sk 8:17,1
3966,Věstník katolického duchovenstva,L 16:13,1
3967,Věstník katolického duchovenstva,Mt 6:11/L 11:3,1
3970,Věstník katolického duchovenstva,Ex 34:21,1
3974,Věstník katolického duchovenstva,Ga 5:22,1
3975,Věstník katolického duchovenstva,Sk 19:2,1
3976,Věstník katolického duchovenstva,J 14:9,1
3977,Věstník katolického duchovenstva,J 16:12,2
3979,Věstník katolického duchovenstva,J 20:29,1
3984,Věstník katolického duchovenstva,J 10:12,2
3985,Věstník katolického duchovenstva,Ez 34:3,1
3992,Věstník katolického duchovenstva,J 12:35,1
4000,Věstník katolického duchovenstva,1K 11:24,1
4002,Věstník katolického duchovenstva,Mt 26:22,1
4004,Věstník katolického duchovenstva,J 14:18,1
4005,Věstník katolického duchovenstva,J 14:1,1
4006,Věstník katolického duchovenstva,J 15:5,1
4011,Věstník katolického duchovenstva,Mt 26:34,1
4013,Věstník katolického duchovenstva,Mt 26:45,1
4014,Věstník katolického duchovenstva,Mt 26:49,1
4015,Věstník katolického duchovenstva,L 22:48,1
4016,Věstník katolického duchovenstva,Mt 27:25,1
4017,Věstník katolického duchovenstva,Mk 15:34,1
4018,Věstník katolického duchovenstva,Mt 27:46,1
4021,Věstník katolického duchovenstva,L 13:8,1
4023,Věstník katolického duchovenstva,2K 6:2,1
4024,Věstník katolického duchovenstva,Mt 9:18,1
4025,Věstník katolického duchovenstva,Jk 1:17,1
4027,Věstník katolického duchovenstva,Mt 6:26,1
4029,Věstník katolického duchovenstva,J 3:16,1
4030,Věstník katolického duchovenstva,Mt 23:37,1
4031,Věstník katolického duchovenstva,Iz 42:3,1
4032,Věstník katolického duchovenstva,Mt 12:40,1
4034,Věstník katolického duchovenstva,1K 1:23,1
4035,Věstník katolického duchovenstva,Mt 5:9,1
4036,Věstník katolického duchovenstva,Mt 16:19,1
4037,Věstník katolického duchovenstva,Ef 6:14,1
4038,Věstník katolického duchovenstva,Ef 6:17,2
4039,Věstník katolického duchovenstva,Mk 2:5,1
4041,Věstník katolického duchovenstva,R 7:19,1
4043,Věstník katolického duchovenstva,Pr 26:27,1
4049,Věstník katolického duchovenstva,Mt 2:11,1
4050,Věstník katolického duchovenstva,R 13:14,2
4051,Věstník katolického duchovenstva,R 13:13,1
4056,Věstník katolického duchovenstva,L 16:2,1
4059,Věstník katolického duchovenstva,Mt 7:14,1
4062,Věstník katolického duchovenstva,Sk 11:16,1
4064,Věstník katolického duchovenstva,1K 13:3,1
4066,Věstník katolického duchovenstva,J 6:56,2
4067,Věstník katolického duchovenstva,J 6:54,3
4070,Věstník katolického duchovenstva,Gn 12:1,1
4073,Věstník katolického duchovenstva,L 18:38,1
4074,Věstník katolického duchovenstva,Mt 18:14,1
4076,Věstník katolického duchovenstva,J 11:26,1
4078,Věstník katolického duchovenstva,Mk 10:47,1
4079,Věstník katolického duchovenstva,Jk 5:14,1
4080,Věstník katolického duchovenstva,Mt 5:8,1
4083,Věstník katolického duchovenstva,2K 5:10,1
4085,Věstník katolického duchovenstva,Mt 6:24,1
4086,Věstník katolického duchovenstva,Mt 22:14,1
4087,Věstník katolického duchovenstva,Ef 6:2,1
4100,Věstník katolického duchovenstva,Gn 3:15,2
4102,Věstník katolického duchovenstva,L 12:18,1
4109,Věstník katolického duchovenstva,L 22:19,1
4110,Věstník katolického duchovenstva,J 6:57,1
4111,Věstník katolického duchovenstva,J 8:12,2
4114,Věstník katolického duchovenstva,Mt 18:7,1
4120,Věstník katolického duchovenstva,Tob 8:10,1
