,size,Group,Verse text
Zeph 1:15,1,Starý zákon,"Den rozhněvání bude ten den, den úzkosti a trápení, den zpuštění a to hrozného, den temnosti a mračna, den oblaku a mrákoty,"
Joel 2:4,1,Starý zákon,"Způsob jeho bude jako způsob koní, a jako jízdní, tak poběhnou."
Joel 1:5,1,Starý zákon,"Prociťte opilci, a plačte a kvělte všickni, kteříž píjíte víno, proto že odtržen jest mest od úst vašich."
Joel 1:12,1,Starý zákon,"Vinný kmen usechl, a fík usvadl, strom zrnatých jablek, též i palma i jabloň, všecko dříví polní poschlo, a že odňato potěšení od synů lidských."
Joel 2:20,1,Starý zákon,"Nebo půlnoční vojsko vzdálím od vás, a zaženu je do země vyprahlé a pusté, přední houf jeho k moři východnímu, konec pak jeho k moři nejdalšímu; i vzejde z něho smrad a puch, jakžkoli sobě mocně počíná."
Joel 2:25,1,Starý zákon,"A tak nahradím vám léta, kteráž sežraly kobylky, brouci, chroustové a housenky, vojsko mé veliké, kteréž jsem posílal na vás."
Dan 2:5,1,Starý zákon,"Tu král ujav slovo řekl Chaldům: „Toto ustanovuji pevně: nepovíte-li mi, co se mně zdálo, a nevyložíte-li mi toho, zahynete vy a domy vaše budou zabrány."
Ps 71:1,1,Starý zákon,Za Šalomouna.
John 15:7,1,Evangelia,"Zůstanete-li ve mně a mé řeči zůstanou ve vás, poproste, oč chcete, a dostane se vám toho. "
Job 34:4,1,Starý zákon,"Soud sobě zvolme, a vyhledejme mezi sebou, co by bylo dobrého."
2Cor 1:4,1,Nový zákon,"jenž nás potěšuje ve všelikém soužení našem, abychom mohli těšiti ty, kteří jsou ve všelikém soužení, (a to) útěchou, kterou my sami býváme potěšováni od Boha."
Gen 32:9,1,Starý zákon,"Pravil dále: Bože otce mého Abrahama a Bože otce mého Isáka, Hospodine, který jsi mi řekl: Návrat se do své země a na místo, kde ses narodil, budu ti dobře činiti;"
Matt 18:15,1,Evangelia,"„Zhřešil-li pak (proti tobě) bratr tvůj, jdi a pokárej ho mezi sebou a jím samým. Poslechne-li tě, získal jsi bratra svého;"
Matt 6:15,1,Evangelia,"Jestliže pak neodpustíte lidem pádů jejich, aniž Otec váš odpustí vám pádů vašich."
Matt 7:2,1,Evangelia,"Nebo kterýmž soudem soudíte, týmž budete souzeni, a kterou měrou měříte, bude vám zase odměřeno."
1Cor 3:6,1,Nový zákon,"Jáť jsem štípil, Apollo zaléval, ale Bůh dal zrůst."
Esth 6:3,1,Starý zákon,"Král uslyšev to, řekl: „Jaké cti a odplaty dostalo se za tu věrnost Mardocheovi?"" Služebníci jeho a dvořané odpověděli mu: „Dokonce žádné odměny, nedostal."""
John 7:18,1,Evangelia,"Kdo sám od sebe mluví, chvály vlastní hledá: kdož pak hledá chvály toho, kterýž ho poslal, tenť jest pravdomluvný, a nespravedlnosti v něm není."
Ps 2:9,1,Starý zákon,"Roztlučeš je prutem železným, a jako nádobu hrnčířskou roztříštíš je."
Luke 22:25,1,Evangelia,"I řekl jim: „Králové národu panují nad nimi, a ti, kteří mají nad nimi moc, nazývají se dobrodinci,"
Gal 6:3,1,Nový zákon,"Nebo domnívá-li se kdo, žeby nětco byl, nic nejsa, sám sebe svodí."
John 4:21,1,Evangelia,"Dí jí Ježíš: Ženo, věř mi, žeť jde hodina, kdyžto ani na této hoře, ani v Jeruzalémě nebudete se modliti Otci."
John 4:22,1,Evangelia,"Vy se modlíte, a nevíte, čemu; my se modlíme, čemuž víme, nebo spasení z Židů jest."
Matt 6:7,1,Evangelia,"Modléce se pak, nebuďtež marnomluvní jako pohané; nebo se domnívají, že pro tu svou mnohomluvnost vyslyšáni budou."
Matt 23:25,1,Evangelia,"Běda vám, zákoníci a fariseové, pokrytci, neboť čistíte číši a mísu po vrchu, uvnitř však jsou plny loupeže a nečistoty."
Matt 20:28,1,Evangelia,"Jako i Syn člověka nepřišel, aby jemu slouženo bylo, ale aby on sloužil, a aby dal život svůj mzdu na vykoupení za mnohé."
John 18:7,1,Evangelia,Zeptal se jich po druhé: „Koho hledáte?“ Oni řekli: „Ježíše Nazorejského!“
Heb 10:2,1,Nový zákon,"sic jinak byly by přestaly se přínášeti, poněvadž by neměli již žádného vědomí hříchu ti, kteří konají službu (Boží), jsouce jednou očištěni."
Isa 28:9,1,Starý zákon,"Kohož by vyučoval umění? A komu by posloužil, aby vyrozuměl naučení? Zdali ostaveným od mléka, odtrženým od prsí?"
Ps 97:7,1,Starý zákon,"Zastyďte se všickni, kteříž sloužíte rytinám, kteříž se chlubíte modlami; sklánějte se před ním všickni bohové."
Deut 5:9,1,Desatero,"Nebudeš se jim klaněti, ani jich ctíti. Nebo já jsem Hospodin Bůh tvůj, Bůh silný, horlivý, navštěvující nepravost otců na synech do třetího i čtvrtého pokolení těch, kteříž nenávidí mne,"
Eccl 12:8,1,Starý zákon,"Marnost nad marnostmi, řekl kazatel, a všecko marnost."
Prov 26:6,1,Starý zákon,"Jako by nohy osekal, bezpráví se dopouští ten, kdož svěřuje poselství bláznu."
Mark 10:35,1,Evangelia,"Přijdou k němu Jakub a Jan, synové Zebedeovi, a řeknou mu: „Mistře, přáli bychom si, abys nám učinil, oč bychom tě poprosili.“"
Heb 5:14,1,Nový zákon,"Dokonalých pak jest hrubý pokrm; těch kteříž pro zvyklost vycvičené mají smysly, k rozeznání dobrého a zlého."
2Cor 5:8,1,Nový zákon,"Doufánlivé pak mysli jsme, a dobrou vůli máme raději vyjíti z těla, a býti přítomní Pánu."
Matt 15:8,1,Evangelia,Lid tento ústy mne ctí: ale srdce jejich daleko jest ode mne.
Jdt 13:24,1,Deuterokanonické knihy,"Požehnaný Pán, kterýž stvořil nebe i zemi, kterýž tebe zpravoval k ránám hlavy knížete nepřátel naších:"
1Cor 13:7,1,Nový zákon,"všecko snáší, všemu věří, všeho se naděje, všeho trpělivě čeká.II"
1Sam 25:9,1,Starý zákon,"Když přišli služebníci Davidovi, pověděli Nabalovi všecka ta slova jménem Davidovým. Když přestali mluviti,"
John 15:17,1,Evangelia,"Tyto věci přikazuji vám, abyste se mylovali vespolek."
1Chr 29:7,1,Starý zákon,"A dali k službě domu Božího zlata pět tisíc centnéřů, a deset tisíc zlatých, stříbra pak deset tisíc centnéřů, a mědi osmnácte tisíc centnéřů, a železa sto tisíc centnéřů."
1John 4:20,1,Nový zákon,"Řekne-li někdo „Miluji Boha“ a nenávidí-li bratra svého, jest lhář; neboť kdo nemiluje bratra svého, kterého vidí, kterak může milovati Boha, jehož nevidí?"
Exod 31:16,1,Starý zákon,Ať zachovávají synové Israelovi sobotu a slaví ji od pokolení do pokolení. Jeť (to) věčná úmluva
1Cor 14:28,1,Nový zákon,"Pakli by nebylo vykladače, nechť mlčí v shromáždění, sám pak sobě nechažť mluví a Bohu."
Matt 8:20,1,Evangelia,"I dí mu Ježíš: Lišky doupata mají, a ptactvo nebeské hnízda; ale syn člověka nemá, kde by hlavu sklonil ."
1Cor 7:26,1,Nový zákon,"Mé mínění tedy je toto: V nastávající tísni je to dobré; je dobře, aby člověk zůstal tak, jak jest. "
Jer 34:22,1,Starý zákon,"Aj, já přikáži, dí Hospodin, přivedu je zase k tomuto městu, i budou bojovati proti němu, dobudou ho, a vypálí je ohněm; města pak judská obrátím v pustinu, že budou liduprázdná."
Eph 1:21,1,Nový zákon,"vysoko nade všecko knížectvo, nade vší mocnost i sílu, nade všecko panstvo a nad každé jméno, které se jmenuje nejen ve věku tomto, nýbrž i budoucím."
1John 3:10,1,Nový zákon,"Po tomtoť zjevní jsou synové Boží a synové ďáblovi. Každý, kdož nečiní spravedlnosti, neníť z Boha, a kdož nemiluje bratra svého."
1John 4:21,1,Nový zákon,"A toto přikázání máme od Boha, aby ten, kdo miluje Boha, miloval též bratra svého."
Jas 4:12,1,Nový zákon,"Jedenť jest vydavatel zákona, kterýž může spasiti i zatratiti. Ty kdo jsi, ješto tupíš jiného?"
Sir 43:29,1,Deuterokanonické knihy,"I když mnoho mluvíme, nedostává se nám slov, konec pak řeči jest: „Onť jest ve všech věcech."""
2Chr 15:12,1,Starý zákon,"A vešli v smlouvu, aby hledali Hospodina Boha otců svých, z celého srdce svého a ze vší duše své,"
Gen 49:22,1,Starý zákon,"Ratolest rostoucí Jozef, ratolest rostoucí podlé studnice; ratolesti vycházely nad zed."
Jer 28:15,1,Starý zákon,"Zatím řekl Jeremiáš prorok Chananiášovi proroku: Slyšiž nyní, Chananiáši: Neposlal tebe Hospodin, ale ty jsi k tomu přivedl, aby lid tento ve lži skládal doufání."
Matt 26:45,1,Evangelia,"Nato přišel k učeníkům svým a řekl jim: „Spěte již a odpočívejte; hle přiblížila se hodina, a Syn člověka bude vydán v ruce hříšníků."
Luke 18:24,1,Evangelia,"A viděv jej Ježíš zarmouceného, řekl: Aj, jak nesnadně ti, kdož statky mají, do království Božího vejdou!"
Luke 9:58,1,Evangelia,"Ježíš mu odpověděl: „Lišky mají doupata a nebeští ptáci hnízda, ale Syn člověka nemá kam položiti hlavu.“"
Titus 1:15,1,Nový zákon,"Čistému je všecko čisté, ale poskvrněnému a nevěřícímu není nic čistého, poněvadž je poskvrněna jeho mysl i svědomí. "
Mark 7:10,1,Evangelia,"Neboť Mojžíš pravil: ,Cti otce svého a matku svou‘ a ,Kdo zlořečí otci neb matce, ať umře.‘"
Acts 26:9,1,Nový zákon,Já jsem pokládal za svou povinnost podniknouti všecko možné proti jménu Ježíše Nazorejského
Ezra 6:9,1,Starý zákon,"A to, čehož by bylo potřebí, buď volků aneb skopců i beránků k zápalným obětem Boha nebeského, obilé, soli, vína i oleje, jakž by rozkázali kněží Jeruzalémští, nechť se jim dává na každý den, a to beze všeho podvodu,"
Deut 33:29,1,Starý zákon,"Blahoslavený jsi, Izraeli. Kdo jest podobný tobě, lide vysvobozený skrze Hospodina, jenž jest pavéza spomožení tvého a meč důstojnosti tvé? Tvoji zajisté nepřátelé poníženi budou, ale ty po všech vyvýšenostech jejich šlapati budeš."
Jer 31:29,1,Starý zákon,"Za těch dnů již nebudou říkat: „Otcové jedli nezralé hrozny, a zuby synů (tím) otupěly."""
Isa 60:14,1,Starý zákon,"Přijdou k tobě skloněni synové tvých utlačovatelů, a skláněti se budou k chodidlům tvých nohou všichni, kteří utrhali tobě; i budou tě nazývati „Městem Hospodinovým"", „Sionem Svatého Israelova""."
Isa 1:4,1,Starý zákon,"Běda národu hříšnému, lidu, jejž vina tíží, plemeni nešlechetnému, dětem pokaženým: opustili Hospodina, Svatého Israelova tupí, (obrátili se [k němu] zády."
1Tim 6:11,1,Nový zákon,"Ale ty, člověče Boží, se toho vystříhej. Usiluj o spravedlnost, zbožnost, víru, lásku, trpělivost, mírnost. "
Heb 6:2,1,Nový zákon,"Křtů učení, a vzkládání rukou, a vzkříšení z mrtvých, i soudu věčného."
Matt 5:6,1,Evangelia,"Blahoslavení, kteří lačnějí a žiznějí po spravedlnosti, neboť oni nasyceni budou."
Rev 3:15,1,Nový zákon,"Vím skutky tvé, že ani nejsi studený, ani horký: ó bys studený byl aneb horký:"
Rev 3:16,1,Nový zákon,"A tak že jsi vlažný, a ani studený, ani horký, vyvrhu tě z úst svých."
Luke 18:17,1,Evangelia,"Amen pravím vám: Kdož by koli nepřijal království Božího jako dítě, nevejdeť nikoli do něho."
Matt 6:5,1,Evangelia,"A když se modlíte, nebudete jako pokrytci, kteří obyčej mají v školách a na uhlech ulic stojíce, modliti se, aby byli vidíni od lidí: Amen pravím vám, vzali odplatu svou."
Luke 17:10,1,Evangelia,"Tak i vy, když učiníte všecko, což vám přikázáno, rcete: Služebníci neužiteční jsme. Což jsme povinni byli učiniti, učinili jsme."
Jer 46:16,1,Starý zákon,"Mnohoť bude těch, kteříž klesnou a padnou jeden na druhého, a řeknou: Vstaň, a navraťme se k lidu svému, a do země, v níž jsme se zrodili, před mečem toho zhoubce."
Matt 19:20,1,Evangelia,Dí jemu mládenec: „To všecko zachovával jsem od svého mládí. Čeho se mi ještě nedostává?“
3John 1:6,1,Nový zákon,"ti vydali před církví svědectví o tvé lásce. Dobře učiníš, vypravíš-li je dál tak, jak je důstojno Boha."
Exod 20:8,1,Desatero,"Pomni na den sobotní, abys jej světil."
Mark 7:8,1,Evangelia,"Nebo opustivše přikázaní Boží, držíte ustanovení lidská, umývání žejdlíků a koflíků, a jiné věci mnohé těm podobné činíte."
Heb 13:18,1,Nový zákon,"Modlete se za nás; neboť důvěřujeme, že máme dobré svědomí, chtíce ve všem dobře si počínati."
1Cor 9:24,1,Nový zákon,"Zdaliž nevíte, že ti, kteříž v závod běží, všickni zajisté běží, ale jeden béře základ? Tak běžte, abyste dosáhli."
Phil 3:12,1,Nový zákon,"Ne že bych již dosáhl, aneb již dokonalým byl, ale snažně běžím, zda bych i uchvátiti mohl, načež uchvácen jsem od Krista Ježíše."
Ps 79:3,1,Starý zákon,"Před Efraimem, Benjaminem a Manassem vzbuď sílu svoji, a nám na pomoc přispěj!"
Luke 16:15,1,Evangelia,"I řekl jim: „Vy jste to, kteří sa děláte spravedlivými před lidmi, avšak Bůh zná srdce vaše; neboť co u lidí jest vznešené, to před Bohem jest ohavností."
Matt 26:2,1,Evangelia,"Víte, že po dvou dnech velikanoc bude, a Syn člověka zrazen bude, aby byl ukřižován."
Deut 28:66,1,Starý zákon,"Život tvůj bude takořka před tebou na tenko viseti; báti se budeš v noci i ve dne, nejsa si jist životem."
Prov 17:22,1,Starý zákon,"Srdce veselé očerstvuje jako lékařství, ale duch zkormoucený vysušuje kosti."
Jer 49:12,1,Starý zákon,"Takto zajisté praví Hospodin: Aj, ti, kteříž nemají žádného práva píti kalichu tohoto, předce pijí, ty pak sám abys toho naprosto prázen byl? Nebudeš prázen, ale jistotně píti budeš."
Deut 9:9,1,Starý zákon,"(tehdy), když jsem vystoupil na horu, abych dostal kamenné desky, desky úmluvy, kterou Hospodin s vámi učinil, když jsem trval na hoře čtyřicet dní a nocí chleba nejeda a vody nepije."
Eccl 1:4,1,Starý zákon,"Věk pomíjí, a jiný věk nastává, ačkoli země na věky trvá."
Ezek 2:1,1,Starý zákon,"V té podobě zjevila se velebnost Hospodinova. Když jsem ji uviděl, padl jsem na tvář, i slyšel jsem, že někdo ke mně mluví. A pravil: „Synu člověkův, postav se na nohy, budu mluviti s tebou!"""
2Sam 17:9,1,Starý zákon,"Nýbrž nyní spíše v záloze stojí v nějaké jeskyni, aneb v některém jiném místě. I stalo by se, jestliže by kteří padli z těch tvých při začátku, že každý, kdož by o tom uslyšel, řekl by: Stala se porážka v lidu, kterýž postoupil po Absolonovi."
Titus 1:12,1,Nový zákon,"Řekl jeden z nich, vlastní jejich prorok: Kretenští jsou vždycky lháři, zlá hovada, břicha lenivá."
Dan 9:14,1,Starý zákon,"Pamatoval Hospodin na pohromu a uvedl ji na nás, jeť spravedlivý Hospodin, Bůh náš ve všech skutcích svých, jež učinil; neboť jsme neposlechli hlasu jeho."
Matt 27:63,1,Evangelia,"a řekli: „Pane, my jsme se rozpomenuli, že ten svůdce jsa ještě živ řekl: ,Po třech dnech vstanu.‘"
Ps 62:11,1,Starý zákon,"budou vydáni na pospas meči, kořistí šakalů se stanou."
2Cor 7:10,1,Nový zákon,"Zármutek totiž, který jest podle Boha, působí pokání ke spáse, kterého se nelituje, ale zármutek světa působí smrt."
Acts 10:47,1,Nový zákon,"„Může někdo zabrániti, aby nebyli vodou pokřtěni ti, kdož přijali Ducha svatého jako my?“"
Jas 5:9,1,Nový zákon,"Nevzdychejtež jedni proti druhým, bratří, abyste nebyli odsouzeni. Aj, soudce již přede dveřmi stojí."
Job 30:13,1,Starý zákon,"Mou pak stezku zkazili, k bídě mé přidali, ač jim to nic nepomůže."
Esth 4:1,1,Starý zákon,"Kteréžto věci když uslyšel Mardocheus, roztrhl roucha svá, a oblékl se v pytel, sypaje popel na hlavu: a na ulici prostřed města hlasem velikým křičel, ukazuje hořkost mysli své,"
Ps 150:6,1,Starý zákon,Všeliký duch chval Hospodina. Halelujah.
Josh 2:22,1,Starý zákon,"Šli tedy, přišli do hor a zůstali tam tři dny, až se vrátili jejich pronásledovatelé, – Ti totiž hledali je po všech cestách, avšak nenalezli jich. – "
Judg 16:29,1,Starý zákon,"I ujav oba sloupy, na kterých dům stál, a jeden z nich pravou, a druhý levou rukou drže,"
Jdt 13:15,1,Deuterokanonické knihy,"i sběhli se k ní všichni, od nejmenšího do největšího, neboť se byli domnívali, že již nepřijde."
Prov 12:10,1,Starý zákon,"Pečuje spravedlivý o život hovádka svého, srdce pak bezbožných ukrutné jest."
Num 30:1,1,Starý zákon,"Mojžíš oznámil synům Israelovým všecko, co mu byl Hospodin přikázal. Zákon o zrušení slibů žen. (30,2. – 17.)"
1Kgs 8:33,1,Starý zákon,"Uteče-li snad národ tvůj israelský před nepřáteli svými, že se prohřešil proti tobě, přijdou-li však, činíce pokání a vyznávajíce jméno tvé, budou-li se modliti a prositi tebe v domě tomto:"
2Chr 20:6,1,Starý zákon,"A řekl: Hospodine, Bože otců našich, zdaliž ty sám nejsi Bohem na nebi? Zdaliž ty nepanuješ nade všemi královstvími národů? Zdaliž v ruce tvé není síly a moci, tak že není, kdo by se mohl postaviti proti tobě?"
2Cor 9:4,1,Nový zákon,"až se mnou přijdou Macedonští, ať vás nenaleznou nepřipraveny; musili bychom se styděti my, a tím více vy, za tu věc. "
Judg 8:30,1,Starý zákon,"Měl sedmdesát synů, kteří vzešli z jeho krve, neboť měl více manželek."
Ezek 20:32,1,Starý zákon,"Aniž smí se státi, co si v duchu myslíte, říkajíce: „Budeme jako národové, jako pokolení země, ctíce dříví a kamení""."
Gen 20:16,1,Starý zákon,"Sáře pak pravil: Hle, tisíc stříbrných dal jsem tvému bratru, což zastře oči všech, kteří jsou s tebou, ať si jdeš kamkoliv; a měj na paměti, že se ti dostalo zadostučinění."
