,Source,Target,Value
474,Věstník katolického duchovenstva,R 13:11,9
475,Věstník katolického duchovenstva,J 1:14,5
476,Věstník katolického duchovenstva,Mk 14:38,7
477,Věstník katolického duchovenstva,Mt 26:41,4
478,Věstník katolického duchovenstva,J 14:26,3
479,Věstník katolického duchovenstva,J 14:16,3
480,Věstník katolického duchovenstva,Mt 28:20,3
481,Věstník katolického duchovenstva,Mt 11:28,8
482,Věstník katolického duchovenstva,Mt 11:29,7
483,Věstník katolického duchovenstva,Mt 3:3/J 1:23/Mk 1:3/L 3:4/Iz 40:3,6
484,Věstník katolického duchovenstva,Iz 45:8,4
485,Věstník katolického duchovenstva,Gn 3:5,3
486,Věstník katolického duchovenstva,R 8:35,3
487,Věstník katolického duchovenstva,Ex 20:13/Dt 5:17,6
488,Věstník katolického duchovenstva,Jb 19:21,5
489,Věstník katolického duchovenstva,Mt 16:16,4
490,Věstník katolického duchovenstva,Ex 20:14/Dt 5:18,3
491,Věstník katolického duchovenstva,Ex 20:15/Dt 5:19,6
492,Věstník katolického duchovenstva,Mt 5:20,3
493,Věstník katolického duchovenstva,Mt 4:4,3
494,Věstník katolického duchovenstva,Z 117:26,3
495,Věstník katolického duchovenstva,Mt 6:33,3
496,Věstník katolického duchovenstva,L 13:9,3
497,Věstník katolického duchovenstva,Z 118:24,4
498,Věstník katolického duchovenstva,1K 15:20,3
499,Věstník katolického duchovenstva,J 8:46,4
500,Věstník katolického duchovenstva,Mt 26:21,3
501,Věstník katolického duchovenstva,J 10:11,6
502,Věstník katolického duchovenstva,J 10:16,4
503,Věstník katolického duchovenstva,Mt 6:12,3
504,Věstník katolického duchovenstva,Mt 8:25,3
505,Věstník katolického duchovenstva,Mt 10:33,3
506,Věstník katolického duchovenstva,Mt 23:9,3
507,Věstník katolického duchovenstva,2K 1:2/Fp 1:2/2Te 1:2/1K 1:3/Ef 1:2/Ga 1:3,6
508,Věstník katolického duchovenstva,R 13:12,4
509,Věstník katolického duchovenstva,Mt 28:18,4
510,Věstník katolického duchovenstva,J 3:15,5
511,Věstník katolického duchovenstva,Mt 16:24,3
512,Věstník katolického duchovenstva,Mt 16:18,4
513,Věstník katolického duchovenstva,L 23:34,4
514,Věstník katolického duchovenstva,L 21:27,5
515,Věstník katolického duchovenstva,L 9:8,3
516,Věstník katolického duchovenstva,1K 15:54,4
517,Věstník katolického duchovenstva,1K 15:55,3
518,Věstník katolického duchovenstva,L 12:20,3
519,Věstník katolického duchovenstva,J 6:54,3
