,Source,Target,Value
1510,Československý zemědělec,John 15:7,1
1512,Československý zemědělec,Luke 4:4,1
1515,Český učitel,Matt 16:18,2
1516,Český učitel,Ezek 24:19,1
1517,Český učitel,Matt 5:38,1
1519,Český učitel,Luke 6:27,4
1521,Český učitel,Matt 7:1,3
1522,Český učitel,Matt 7:2,1
1523,Český učitel,Matt 7:3,1
1525,Český učitel,Mark 8:17,2
1528,Český učitel,Ps 2:9,4
1529,Český učitel,Luke 18:42,3
1530,Český učitel,Ps 25:6,1
1531,Český učitel,Luke 20:25,3
1533,Český učitel,Matt 20:16,1
1534,Český učitel,Matt 7:12,1
1535,Český učitel,Luke 18:20,13
1536,Český učitel,Matt 19:18,15
1537,Český učitel,Luke 12:12,1
1538,Český učitel,Luke 11:9,1
1539,Český učitel,Exod 20:15/Deut 5:19,1
1540,Český učitel,Esth 1:10,1
1542,Český učitel,Acts 5:29,2
1543,Český učitel,Eph 4:4,2
1546,Český učitel,John 4:23,1
1547,Český učitel,John 4:24,1
1551,Český učitel,Mark 10:14,3
1552,Český učitel,John 18:7,1
1553,Český učitel,1Tim 5:18,1
1554,Český učitel,Matt 13:37,1
1555,Český učitel,Luke 16:13,2
1556,Český učitel,Heb 10:2,2
1557,Český učitel,Matt 13:3,1
1558,Český učitel,Esth 8:13,1
1559,Český učitel,John 10:11,1
1561,Český učitel,Luke 10:27,3
1562,Český učitel,Rom 13:1,1
1563,Český učitel,Exod 20:13/Deut 5:17,11
1564,Český učitel,Rom 13:2,2
1566,Český učitel,Deut 5:9,2
1567,Český učitel,Exod 20:5,2
1568,Český učitel,1Pet 3:18,1
1569,Český učitel,Eccl 1:2,1
1570,Český učitel,Eccl 12:8,1
1571,Český učitel,Matt 7:16,1
1573,Český učitel,Luke 2:14,1
1574,Český učitel,Matt 6:12,2
1576,Český učitel,Matt 6:24,1
1577,Český učitel,Matt 7:21,1
1579,Český učitel,Matt 5:3,1
1580,Český učitel,2Cor 5:8,1
1581,Český učitel,Matt 15:8,1
1582,Český učitel,Jdt 13:24,1
1583,Český učitel,1Cor 13:1,2
1584,Český učitel,1Cor 13:5,1
1585,Český učitel,1Cor 13:7,1
1586,Český učitel,Matt 22:39,2
1587,Český učitel,1Sam 25:9,1
1588,Český učitel,John 15:17,1
1589,Český učitel,1Chr 29:7,1
1590,Český učitel,1John 4:20,1
1591,Český učitel,Jas 2:8,1
1592,Český učitel,Exod 31:16,1
1593,Český učitel,Matt 3:17,1
1595,Český učitel,Luke 23:34,1
1596,Český učitel,Matt 19:19,1
1597,Český učitel,Matt 18:6,1
1599,Český učitel,Luke 24:29,1
1600,Český učitel,Matt 6:13,1
1601,Český učitel,2Tim 4:7,1
1602,Český učitel,Prov 19:17,1
1603,Český učitel,1Cor 7:26,1
1604,Český učitel,Luke 11:17,1
1605,Český učitel,Jer 34:22,1
1606,Český učitel,Eph 1:21,1
1608,Český učitel,1John 4:21,1
1609,Český učitel,Matt 3:3/John 1:23/Mark 1:3/Luke 3:4/Isa 40:3,2
1610,Český učitel,Luke 6:37,1
1613,Český učitel,2Chr 15:12,2
1614,Český učitel,Luke 22:40,1
1615,Český učitel,Mark 14:38,1
1616,Český učitel,Matt 26:41,1
1617,Český učitel,Gen 49:22,1
1618,Český učitel,Gen 40:14,1
1619,Český učitel,Jer 28:15,1
1620,Český učitel,Mark 12:30,2
1621,Český učitel,Matt 26:45,1
1622,Český učitel,Judg 19:17,1
1623,Český učitel,Matt 4:4,2
1624,Český učitel,Jas 2:14,1
1626,Český učitel,1Cor 15:20,1
1629,Český učitel,Matt 26:52,1
1631,Český učitel,Acts 26:9,1
1633,Český učitel,Matt 7:19,1
1636,Český učitel,1Cor 13:2,1
1637,Český učitel,Mark 9:9,1
1638,Český učitel,Isa 60:14,1
1640,Český učitel,Eph 6:17,1
1641,Český učitel,1Tim 6:11,1
1642,Český učitel,John 15:7,2
1643,Český učitel,Heb 6:2,1
1644,Český učitel,Matt 5:6,1
1650,Český učitel,Luke 16:2,1
1651,Český učitel,Jer 46:16,2
1652,Český učitel,Matt 19:20,1
1654,Český učitel,Exod 20:8,1
1656,Český učitel,Dan 5:25,1
1658,Český učitel,Luke 4:4,1
1659,Český učitel,John 10:16,1
1662,Český učitel,Matt 10:32,1
1663,Český učitel,Ps 79:3,1
1665,Moravský hospodář,Matt 3:3/John 1:23/Mark 1:3/Luke 3:4/Isa 40:3,1
1666,Moravský hospodář,Matt 6:13,1
1667,Moravský večerník,Matt 3:3/John 1:23/Mark 1:3/Luke 3:4/Isa 40:3,10
1668,Moravský večerník,Exod 20:15/Deut 5:19,5
1669,Moravský večerník,Exod 20:12/Deut 5:16/Eph 6:2,8
1670,Moravský večerník,Isa 61:9,1
1671,Moravský večerník,Mark 10:48,2
